JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration
1552,298,31,2024-12-08,homepage,VIEW,590.4
1553,301,18,2023-03-26,PRODUCTPAGE,Drop-off,
1554,436,5,2024-07-13,PURCHASE,Purchase,91.6
1555,93,40,2023-02-16,checkout,Drop-off,
1556,418,1,2024-03-04,PURCHASE,purchase,509.4
1557,139,30,2023-01-22,ProductPage,View,461.9
1558,299,42,2023-02-07,ProductPage,VIEW,243.6
1559,292,37,2023-02-15,Purchase,Purchase,566.7
1560,364,46,2023-05-25,Checkout,Purchase,532.8
1561,198,28,2023-09-10,PRODUCTPAGE,Click,426.9
1562,385,21,2023-09-13,Homepage,View,56.2
1563,34,20,2023-04-28,Checkout,AddToCart,398.1
1564,492,29,2024-01-15,Homepage,View,434.9
1565,314,19,2024-12-30,Purchase,Purchase,204.0
1566,396,45,2023-10-10,ProductPage,View,166.3
1567,406,6,2023-02-06,Checkout,AddToCart,598.6
1568,382,15,2024-11-03,Purchase,Purchase,200.1
1569,106,44,2023-04-13,PURCHASE,Purchase,114.9
1570,1,13,2023-06-24,purchase,Purchase,167.7
1571,419,21,2023-05-22,ProductPage,View,583.5
1572,401,36,2024-05-02,HOMEPAGE,CLICK,535.3
1573,49,26,2024-12-16,HOMEPAGE,View,380.6
1574,262,24,2024-05-17,Purchase,Purchase,367.1
1575,458,6,2024-09-06,ProductPage,View,63.9
1576,157,17,2024-04-04,Purchase,Purchase,597.1
1577,259,38,2024-03-10,Homepage,View,449.2
1578,248,3,2024-09-02,ProductPage,View,422.6
1579,350,46,2023-06-14,Purchase,Purchase,533.9
1580,173,20,2023-11-15,CHECKOUT,Drop-off,
1581,479,43,2023-07-21,checkout,purchase,219.3
1582,255,41,2023-07-10,Purchase,PURCHASE,296.4
1583,376,4,2023-07-19,Checkout,purchase,513.1
1584,228,40,2023-10-03,Purchase,Purchase,152.5
1585,181,19,2024-04-11,ProductPage,AddToCart,117.5
1586,406,50,2024-05-02,ProductPage,View,253.1
1587,4,10,2024-11-03,Checkout,Purchase,262.7
1588,458,10,2024-03-26,PURCHASE,PURCHASE,186.9
1589,308,1,2023-09-08,Checkout,drop-off,
1590,169,2,2024-09-28,ProductPage,Click,57.3
1591,315,45,2024-06-22,HOMEPAGE,Click,87.4
1592,330,10,2024-08-24,Checkout,DROP-OFF,
1593,234,10,2023-06-20,Purchase,Purchase,309.1
1594,225,48,2023-05-27,Purchase,Purchase,560.8
1595,160,33,2023-10-06,homepage,Drop-off,
1596,357,25,2023-04-20,CHECKOUT,Purchase,121.8
1597,387,37,2024-07-23,Purchase,Purchase,119.8
1598,294,20,2023-03-17,PRODUCTPAGE,View,204.7
1599,157,24,2024-10-01,PURCHASE,Purchase,388.5
1600,146,16,2024-07-29,ProductPage,Click,204.6
1601,172,30,2024-02-28,Homepage,drop-off,
1602,381,19,2024-07-21,purchase,Purchase,569.6
1603,278,14,2024-02-23,ProductPage,Click,220.9
1604,417,25,2024-08-02,Homepage,Click,240.0
1605,31,24,2023-02-02,ProductPage,Click,495.4
1606,432,41,2023-01-09,productpage,Click,576.5
1607,196,1,2023-05-05,PRODUCTPAGE,Click,596.8
1608,212,20,2024-05-23,Purchase,Purchase,581.9
1609,294,20,2024-08-02,PURCHASE,purchase,290.4
1610,126,1,2023-11-30,ProductPage,AddToCart,307.7
1611,331,43,2023-03-04,Homepage,View,455.4
1612,328,21,2023-10-11,CHECKOUT,Drop-off,
1613,326,45,2023-01-10,Checkout,addtocart,439.1
1614,292,15,2024-06-19,Checkout,ADDTOCART,418.9
1615,100,37,2023-10-28,productpage,CLICK,146.2
1616,156,30,2024-11-16,HOMEPAGE,View,396.6
1617,403,23,2024-05-12,Checkout,Drop-off,
1618,72,9,2023-01-28,Checkout,ADDTOCART,114.3
1619,392,8,2024-06-23,ProductPage,View,540.0
1620,500,39,2023-01-09,Purchase,Purchase,58.7
1621,210,24,2023-04-20,ProductPage,Click,326.3
1622,48,35,2024-12-10,Checkout,Drop-off,
1623,278,44,2023-07-27,productpage,Click,89.8
1624,220,13,2024-08-03,Checkout,Purchase,108.7
1625,266,14,2024-01-06,productpage,Drop-off,
1626,249,1,2023-02-20,Homepage,Click,90.2
1627,417,38,2024-08-15,purchase,Purchase,31.6
1628,391,36,2023-07-04,Homepage,Click,304.5
1629,287,15,2024-03-31,Checkout,purchase,109.2
1630,28,23,2024-04-21,PURCHASE,PURCHASE,56.1
1631,226,6,2023-08-11,Checkout,Drop-off,
1632,288,49,2023-07-19,Purchase,Purchase,336.8
1633,436,49,2023-02-05,Homepage,Drop-off,
1634,102,30,2023-04-07,ProductPage,Click,200.6
1635,458,3,2024-04-19,Purchase,Purchase,281.6
1636,52,27,2024-05-20,Checkout,PURCHASE,221.7
1637,313,17,2023-03-12,Purchase,Purchase,516.4
1638,461,8,2023-02-23,ProductPage,View,310.1
1639,160,46,2024-02-03,purchase,Purchase,299.4
1640,403,11,2023-06-11,ProductPage,Click,361.2
1641,400,32,2024-04-27,PURCHASE,Purchase,259.2
1642,488,45,2024-05-15,productpage,AddToCart,62.2
1643,73,12,2023-05-03,Homepage,DROP-OFF,
1644,326,27,2023-07-09,Homepage,Click,508.9
1645,64,30,2024-01-15,ProductPage,Click,175.9
1646,30,26,2023-05-19,ProductPage,View,518.4
1647,485,41,2023-10-12,ProductPage,Drop-off,
1648,320,23,2023-05-13,Purchase,Purchase,300.6
1649,130,39,2023-10-20,PURCHASE,Purchase,24.2
1650,207,44,2023-05-02,Purchase,Purchase,517.9
1651,254,25,2023-06-24,Checkout,Drop-off,
1652,266,30,2023-02-25,homepage,View,206.8
1653,417,22,2024-07-30,homepage,View,103.0
1654,88,2,2024-07-27,Purchase,Purchase,215.1
1655,186,45,2023-03-09,Purchase,Purchase,425.7
1656,393,23,2024-02-16,PRODUCTPAGE,Drop-off,
1657,32,39,2023-08-03,Checkout,Purchase,111.7
1658,244,31,2023-09-21,ProductPage,CLICK,404.4
1659,53,44,2023-11-04,ProductPage,Click,462.2
1660,12,22,2023-08-03,ProductPage,View,295.0
1661,86,21,2024-10-30,Checkout,Drop-off,
1662,367,47,2023-06-04,Purchase,Purchase,495.0
1663,154,16,2024-09-26,Homepage,VIEW,355.0
1664,354,44,2023-07-30,checkout,Purchase,108.3
1665,313,3,2024-10-30,Checkout,Purchase,174.9
1666,207,3,2024-06-30,Homepage,View,499.6
1667,331,6,2024-08-09,Checkout,addtocart,106.2
1668,48,48,2024-02-23,Purchase,Purchase,343.0
1669,484,44,2023-06-05,ProductPage,click,16.4
1670,130,3,2023-01-21,Checkout,DROP-OFF,
1671,144,27,2024-10-31,Homepage,View,93.7
1672,452,40,2024-11-27,ProductPage,Click,532.7
1673,362,23,2023-05-06,homepage,Drop-off,
1674,492,31,2024-08-23,checkout,Purchase,500.2
1675,444,40,2024-05-16,CHECKOUT,Drop-off,
1676,22,33,2024-09-20,purchase,Purchase,302.5
1677,33,47,2024-10-04,Purchase,Purchase,236.8
1678,146,21,2023-08-03,checkout,Drop-off,
1679,431,35,2024-03-19,Checkout,Drop-off,
1680,305,44,2024-11-06,HOMEPAGE,Click,108.5
1681,39,12,2024-01-18,homepage,view,519.6
1682,473,47,2024-09-19,Homepage,View,495.2
1683,416,2,2024-08-23,Homepage,View,504.2
1684,432,16,2024-03-05,PRODUCTPAGE,AddToCart,228.3
1685,430,38,2023-04-12,Homepage,Click,349.3
1686,144,6,2023-02-14,ProductPage,drop-off,
1687,191,37,2024-01-26,Purchase,Purchase,76.6
1688,483,34,2023-07-23,ProductPage,VIEW,582.5
1689,465,45,2023-09-02,ProductPage,Click,540.9
1690,254,11,2023-03-18,Purchase,Purchase,174.1
1691,120,21,2024-10-11,purchase,Purchase,350.6
1692,341,19,2024-10-22,ProductPage,CLICK,337.5
1693,168,50,2024-12-07,Purchase,Purchase,124.1
1694,12,6,2024-07-05,Purchase,PURCHASE,585.7
1695,335,47,2023-02-19,Checkout,Drop-off,
1696,135,29,2024-02-13,Checkout,AddToCart,59.2
1697,227,6,2023-05-30,Homepage,VIEW,93.1
1698,465,1,2024-05-27,Checkout,Purchase,146.1
1699,113,8,2023-10-22,PURCHASE,Purchase,400.8
1700,261,33,2024-03-29,Purchase,Purchase,547.7
1701,228,7,2023-02-10,ProductPage,Drop-off,
1702,357,25,2023-08-17,Checkout,Purchase,434.2
1703,133,17,2023-12-07,ProductPage,Drop-off,
1704,79,19,2024-06-01,Homepage,View,435.5
1705,23,1,2024-09-09,ProductPage,View,318.5
1706,393,30,2024-04-26,ProductPage,DROP-OFF,
1707,229,1,2023-03-10,Checkout,ADDTOCART,399.6
1708,163,49,2023-08-14,productpage,Drop-off,
1709,409,37,2023-02-03,Purchase,Purchase,87.1
1710,357,5,2023-07-23,Homepage,VIEW,248.7
1711,328,19,2023-08-12,Purchase,Purchase,152.1
1712,361,5,2023-04-03,Checkout,Drop-off,
1713,323,47,2023-02-13,Homepage,View,533.6
1714,454,25,2024-01-06,Checkout,Drop-off,
1715,302,14,2024-09-04,Purchase,Purchase,263.6
1716,175,10,2023-09-18,HOMEPAGE,view,590.5
1717,27,10,2023-08-09,ProductPage,view,490.5
1718,416,17,2023-06-26,Purchase,Purchase,163.1
1719,380,43,2024-04-18,productpage,AddToCart,255.6
1720,120,39,2024-05-11,purchase,purchase,215.5
1721,234,22,2024-01-08,homepage,Drop-off,
1722,364,40,2024-03-20,Checkout,Drop-off,
1723,22,32,2023-08-13,Homepage,Click,135.8
1724,137,30,2024-09-05,Checkout,addtocart,140.4
1725,181,49,2023-10-25,Checkout,AddToCart,47.8
1726,385,18,2024-07-19,Checkout,Drop-off,
1727,291,35,2024-01-03,Checkout,Drop-off,
1728,86,36,2023-03-12,purchase,Purchase,190.8
1729,143,17,2023-05-16,Checkout,purchase,366.3
1730,209,4,2023-05-29,ProductPage,addtocart,542.4
1731,116,29,2024-10-25,ProductPage,VIEW,515.9
1732,12,22,2023-08-03,ProductPage,View,295.0
1733,323,47,2023-10-03,ProductPage,AddToCart,311.7
1734,350,45,2023-06-25,homepage,View,258.7
1735,354,45,2024-08-13,Homepage,click,350.0
1736,442,45,2023-04-25,Homepage,Click,458.6
1737,314,40,2023-07-21,purchase,purchase,33.3
1738,418,44,2023-01-26,purchase,PURCHASE,494.0
1739,499,47,2024-02-19,Homepage,DROP-OFF,
1740,456,4,2024-12-23,Checkout,Drop-off,
1741,354,45,2024-08-13,Homepage,click,350.0
1742,390,8,2023-09-04,Purchase,Purchase,289.9
1743,444,7,2024-10-07,homepage,Click,445.3
1744,51,23,2023-10-19,ProductPage,View,532.4
1745,302,40,2024-08-31,Checkout,Drop-off,
1746,241,25,2023-11-12,purchase,PURCHASE,312.7
1747,22,7,2023-08-05,Homepage,VIEW,166.8
1748,470,4,2024-06-25,Homepage,View,277.9
1749,41,47,2023-04-13,Homepage,View,172.1
1750,252,31,2023-05-21,ProductPage,view,18.9
1751,390,15,2023-08-31,Homepage,DROP-OFF,
1752,299,49,2023-04-13,Homepage,Click,326.0
1753,401,20,2023-11-23,ProductPage,View,260.8
1754,296,25,2023-02-12,Homepage,Click,252.0
1755,416,31,2024-01-15,Purchase,Purchase,332.1
1756,47,12,2023-09-24,Purchase,Purchase,391.9
1757,375,5,2024-12-01,Purchase,Purchase,576.0
1758,371,34,2023-07-30,ProductPage,View,525.4
1759,221,50,2023-06-17,checkout,Purchase,16.3
1760,413,33,2024-11-09,checkout,DROP-OFF,
1761,38,31,2024-08-22,Purchase,Purchase,137.5
1762,390,7,2024-11-02,Checkout,purchase,179.8
1763,48,9,2024-06-21,Homepage,View,206.9
1764,226,17,2024-01-14,productpage,View,587.0
1765,216,43,2024-11-11,Purchase,PURCHASE,150.0
1766,138,44,2023-01-26,ProductPage,Click,414.3
1767,464,45,2024-10-31,Homepage,Drop-off,
1768,140,43,2024-06-12,Checkout,Drop-off,
1769,402,46,2023-11-28,Purchase,Purchase,580.4
1770,115,22,2024-01-22,CHECKOUT,AddToCart,516.8
1771,245,5,2023-04-26,PURCHASE,Purchase,63.4
1772,94,15,2023-12-11,PRODUCTPAGE,VIEW,262.6
1773,144,6,2023-02-14,ProductPage,drop-off,
1774,333,23,2024-10-09,CHECKOUT,PURCHASE,165.8
1775,180,8,2024-12-24,productpage,Drop-off,
1776,462,21,2024-04-05,PURCHASE,Purchase,402.7
1777,341,4,2024-04-12,productpage,Drop-off,
1778,448,3,2023-07-11,purchase,purchase,227.7
1779,400,13,2023-12-17,CHECKOUT,PURCHASE,444.6
1780,422,19,2024-11-24,ProductPage,Click,181.2
1781,86,3,2023-09-26,Homepage,CLICK,537.7
1782,438,27,2024-05-21,ProductPage,Click,194.8
1783,322,26,2024-11-16,Checkout,AddToCart,154.5
1784,39,18,2023-07-14,HOMEPAGE,Click,300.6
1785,32,10,2024-12-14,Homepage,View,582.7
1786,103,13,2023-10-21,checkout,Drop-off,
1787,52,46,2024-05-12,ProductPage,Click,166.8
1788,292,34,2023-07-13,Purchase,Purchase,398.4
1789,361,9,2023-07-24,homepage,View,265.5
1790,143,21,2024-01-07,Homepage,Click,385.4
1791,34,45,2024-10-23,HOMEPAGE,View,61.7
1792,331,42,2024-11-03,Purchase,PURCHASE,578.0
1793,421,14,2024-02-22,Homepage,View,10.3
1794,78,41,2024-07-10,Purchase,Purchase,328.7
1795,7,48,2024-11-21,homepage,VIEW,421.9
1796,40,12,2023-04-13,PRODUCTPAGE,View,280.2
1797,139,27,2024-02-01,ProductPage,Click,68.9
1798,134,38,2024-10-23,purchase,Purchase,125.2
1799,389,44,2024-03-09,Checkout,Purchase,171.6
1800,274,35,2023-08-23,homepage,VIEW,49.0
1801,29,48,2023-03-14,Purchase,Purchase,151.6
1802,21,39,2024-04-20,PRODUCTPAGE,View,52.9
1803,469,17,2023-12-03,homepage,Click,302.8
1804,420,14,2023-08-28,Checkout,PURCHASE,42.7
1805,190,27,2023-10-14,Homepage,View,228.1
1806,393,19,2023-06-01,Purchase,Purchase,577.2
1807,113,17,2023-06-28,Checkout,Drop-off,
1808,88,15,2023-02-16,ProductPage,VIEW,173.9
1809,57,36,2024-10-10,HOMEPAGE,View,60.7
1810,460,36,2023-10-24,Checkout,Drop-off,
1811,424,3,2024-10-06,checkout,DROP-OFF,
1812,157,11,2023-09-24,PRODUCTPAGE,click,37.9
1813,35,20,2024-10-29,PRODUCTPAGE,drop-off,
1814,400,43,2023-10-31,Purchase,Purchase,95.7
1815,231,48,2024-03-22,checkout,drop-off,
1816,386,15,2023-01-02,Homepage,Click,545.3
1817,458,27,2023-05-28,Purchase,Purchase,118.4
1818,76,38,2023-02-01,homepage,Drop-off,
1819,286,24,2024-03-03,Purchase,purchase,535.6
1820,264,1,2024-08-06,ProductPage,CLICK,593.8
1821,297,23,2023-05-28,Homepage,view,253.1
1822,89,27,2023-04-13,Homepage,Click,190.2
1823,204,46,2024-08-23,Homepage,Click,499.6
1824,166,10,2023-01-30,homepage,Click,380.7
1825,163,34,2023-08-14,productpage,Click,330.4
1826,323,7,2024-04-05,Checkout,Purchase,487.9
1827,383,43,2024-12-20,Homepage,CLICK,82.8
1828,459,47,2023-10-02,Checkout,Drop-off,
1829,243,21,2023-06-04,Purchase,Purchase,544.4
1830,409,4,2024-09-13,Purchase,Purchase,197.0
1831,3,25,2023-01-18,productpage,View,147.9
1832,103,26,2023-12-03,HOMEPAGE,View,424.4
1833,346,25,2024-11-29,Checkout,AddToCart,419.8
1834,364,11,2023-08-18,Checkout,Drop-off,
1835,467,5,2024-01-22,purchase,purchase,431.4
1836,351,49,2023-11-04,Purchase,PURCHASE,547.6
1837,165,3,2023-06-07,PRODUCTPAGE,View,412.9
1838,218,6,2023-09-06,Purchase,Purchase,389.2
1839,22,2,2023-12-29,ProductPage,View,39.7
1840,344,50,2023-07-25,Purchase,purchase,563.9
1841,282,4,2023-12-29,CHECKOUT,Drop-off,
1842,110,15,2024-10-24,ProductPage,AddToCart,21.8
1843,40,1,2023-06-02,ProductPage,click,473.5
1844,217,6,2024-03-31,Purchase,PURCHASE,407.2
1845,9,1,2024-12-17,Homepage,view,592.7
1846,5,1,2024-11-21,ProductPage,Click,518.5
1847,281,34,2024-01-18,Homepage,View,432.9
1848,369,26,2024-09-02,Homepage,View,213.2
1849,62,23,2024-12-01,PRODUCTPAGE,Click,133.9
1850,55,17,2023-06-12,ProductPage,View,345.7
1851,319,32,2023-07-12,Checkout,AddToCart,119.7
1852,108,23,2023-09-05,Homepage,Click,585.5
1853,39,17,2023-12-04,Purchase,Purchase,91.3
1854,285,42,2023-05-09,Checkout,drop-off,
1855,185,6,2024-11-06,checkout,drop-off,
1856,216,13,2024-11-19,Checkout,purchase,235.1
1857,74,17,2024-03-23,Checkout,DROP-OFF,
1858,65,16,2023-05-16,Checkout,addtocart,225.7
1859,281,42,2023-01-03,productpage,Drop-off,
1860,50,47,2023-09-08,Purchase,Purchase,530.6
1861,112,41,2023-01-31,ProductPage,Click,326.5
1862,385,36,2023-01-07,productpage,View,391.8
1863,395,34,2024-08-19,Checkout,ADDTOCART,598.6
1864,291,6,2023-05-05,checkout,AddToCart,573.4
1865,33,23,2024-02-20,PURCHASE,Purchase,415.4
1866,134,15,2023-01-08,ProductPage,CLICK,537.4
1867,378,7,2024-07-20,HOMEPAGE,Drop-off,
1868,215,5,2024-02-03,Checkout,addtocart,566.4
1869,9,25,2023-02-14,Checkout,DROP-OFF,
1870,48,40,2023-11-30,PURCHASE,PURCHASE,571.3
1871,321,9,2023-05-15,ProductPage,VIEW,201.9
1872,27,39,2024-07-07,checkout,AddToCart,498.6
1873,219,19,2023-05-27,homepage,View,250.8
1874,6,36,2024-09-03,ProductPage,View,201.0
1875,425,47,2023-02-10,CHECKOUT,Purchase,269.6
1876,52,1,2023-03-04,Checkout,Drop-off,
1877,454,9,2024-08-28,HOMEPAGE,drop-off,
1878,266,38,2024-11-04,ProductPage,view,516.6
1879,350,44,2024-01-01,Homepage,Click,511.3
1880,179,24,2023-05-23,checkout,Purchase,559.5
1881,315,27,2023-04-08,Homepage,Click,26.7
1882,148,5,2023-10-29,Homepage,click,82.8
1883,366,48,2023-02-18,PURCHASE,purchase,532.7
1884,197,47,2024-06-07,ProductPage,click,548.2
1885,159,36,2023-03-31,Purchase,Purchase,561.1
1886,293,47,2023-09-14,Purchase,Purchase,395.2
1887,346,6,2023-06-03,HOMEPAGE,View,126.6
1888,409,19,2023-10-24,PRODUCTPAGE,view,438.9
1889,300,44,2024-06-07,Homepage,Click,580.7
1890,310,38,2024-06-21,ProductPage,Drop-off,
1891,269,45,2024-01-13,Homepage,Click,424.2
1892,298,8,2024-11-18,ProductPage,VIEW,449.5
1893,149,32,2023-01-25,Purchase,Purchase,357.9
1894,100,49,2023-07-07,Homepage,Click,34.4
1895,404,31,2023-04-12,Homepage,CLICK,471.8
1896,338,44,2023-08-07,ProductPage,View,490.7
1897,177,23,2023-09-12,Checkout,Purchase,594.7
1898,172,35,2024-04-03,Homepage,Click,53.0
1899,48,21,2023-02-26,ProductPage,CLICK,174.0
1900,278,43,2023-10-29,Purchase,Purchase,459.1
1901,181,13,2024-11-12,PRODUCTPAGE,Click,158.7
1902,305,33,2024-08-21,PURCHASE,PURCHASE,59.3
1903,216,12,2023-06-17,Purchase,purchase,284.3
1904,403,49,2024-06-26,Homepage,Click,275.1
1905,37,15,2023-10-10,ProductPage,drop-off,
1906,245,9,2023-11-19,purchase,Purchase,514.5
1907,404,36,2023-07-01,purchase,Purchase,31.1
1908,110,44,2023-06-08,ProductPage,AddToCart,469.7
1909,485,26,2024-10-29,Homepage,Drop-off,
1910,257,34,2023-07-02,CHECKOUT,Purchase,500.7
1911,274,27,2023-05-12,ProductPage,CLICK,13.0
1912,7,26,2023-02-04,Homepage,VIEW,264.7
1913,470,14,2024-06-08,Purchase,Purchase,419.3
1914,408,46,2024-04-03,Homepage,View,265.0
1915,73,48,2023-12-31,Homepage,view,282.3
1916,23,15,2023-07-30,Purchase,Purchase,40.8
1917,456,2,2023-11-17,Homepage,View,322.2
1918,63,33,2024-07-01,Purchase,Purchase,372.5
1919,400,19,2023-06-11,Checkout,AddToCart,350.5
1920,412,11,2023-12-11,ProductPage,CLICK,69.4
1921,97,10,2024-06-13,productpage,drop-off,
1922,216,29,2024-10-22,Homepage,VIEW,147.1
1923,191,26,2023-02-15,ProductPage,View,530.3
1924,8,3,2024-01-26,ProductPage,Drop-off,
1925,83,38,2023-09-19,homepage,View,100.7
1926,359,2,2024-02-20,Purchase,Purchase,35.6
1927,58,27,2024-12-27,Purchase,Purchase,540.9
1928,344,9,2023-06-19,Homepage,Drop-off,
1929,236,16,2024-12-01,PURCHASE,purchase,584.0
1930,233,46,2023-05-10,Checkout,AddToCart,525.1
1931,496,39,2023-02-05,homepage,Click,336.1
1932,383,1,2023-11-15,Checkout,Drop-off,
1933,350,27,2023-03-20,Homepage,Drop-off,
1934,473,30,2024-09-16,productpage,AddToCart,173.4
1935,321,33,2023-03-25,PRODUCTPAGE,Drop-off,
1936,290,24,2024-09-18,Checkout,Drop-off,
1937,242,17,2024-10-30,Homepage,View,533.9
1938,53,35,2023-10-31,homepage,Click,548.2
1939,279,32,2023-12-19,Checkout,Purchase,139.2
1940,102,31,2024-11-12,Checkout,AddToCart,412.2
1941,457,50,2024-08-26,Checkout,AddToCart,224.7
1942,276,17,2023-07-08,Homepage,Click,469.7
1943,42,32,2023-12-07,ProductPage,Click,133.5
1944,361,47,2024-07-09,Purchase,PURCHASE,531.4
1945,248,48,2023-03-08,ProductPage,AddToCart,332.5
1946,233,2,2023-01-09,Checkout,ADDTOCART,340.4
1947,6,43,2023-09-02,ProductPage,AddToCart,344.2
1948,362,22,2024-06-06,CHECKOUT,Drop-off,
1949,356,44,2023-03-19,purchase,Purchase,288.2
1950,363,31,2024-06-10,Homepage,Drop-off,
1951,351,15,2023-08-18,Purchase,purchase,205.1
1952,22,43,2023-05-18,ProductPage,Click,103.5
1953,43,45,2023-07-14,PURCHASE,Purchase,472.4
1954,308,16,2024-02-20,ProductPage,View,498.1
1955,281,17,2023-12-19,Checkout,addtocart,303.1
1956,314,40,2023-10-01,ProductPage,Click,56.9
1957,139,46,2023-05-15,Homepage,View,583.6
1958,263,28,2024-03-15,productpage,view,354.2
1959,387,27,2023-03-07,Homepage,click,53.0
1960,315,42,2023-04-19,purchase,Purchase,53.0
1961,481,40,2024-06-05,purchase,PURCHASE,455.1
1962,9,41,2024-01-04,homepage,Drop-off,
1963,191,4,2024-06-06,Homepage,View,15.2
1964,295,44,2023-08-23,homepage,Click,515.2
1965,156,24,2023-05-29,Checkout,purchase,275.3
1966,402,28,2023-05-04,Purchase,PURCHASE,406.1
1967,38,11,2024-03-12,PURCHASE,Purchase,480.8
1968,457,33,2023-01-08,Purchase,Purchase,49.8
1969,484,48,2023-08-04,Purchase,Purchase,373.1
1970,413,25,2023-03-26,homepage,Click,485.6
1971,338,40,2024-01-08,Purchase,purchase,250.8
1972,296,18,2023-05-15,Checkout,Purchase,561.4
1973,270,25,2024-12-01,ProductPage,Click,451.4
1974,162,47,2024-01-20,Homepage,Click,202.7
1975,32,16,2023-08-07,ProductPage,AddToCart,363.9
1976,274,43,2023-07-10,ProductPage,Click,11.0
1977,246,6,2024-05-22,productpage,Click,346.1
1978,66,44,2023-11-04,ProductPage,Click,55.2
1979,351,34,2023-10-13,productpage,Drop-off,
1980,79,32,2024-02-27,Purchase,Purchase,386.2
1981,220,16,2024-09-24,ProductPage,AddToCart,77.9
1982,112,27,2023-03-27,Homepage,Click,551.9
1983,79,2,2024-11-09,Purchase,Purchase,12.7
1984,217,43,2023-11-19,productpage,VIEW,255.3
1985,80,43,2023-10-08,homepage,CLICK,154.8
1986,144,25,2023-03-03,Homepage,Click,148.7
1987,295,1,2024-10-29,productpage,AddToCart,73.1
1988,50,25,2024-05-18,CHECKOUT,Purchase,130.6
1989,285,32,2023-07-25,ProductPage,Click,75.7
1990,372,49,2024-06-25,PRODUCTPAGE,Click,501.8
1991,430,24,2023-08-04,Purchase,Purchase,277.7
1992,60,37,2024-01-12,PRODUCTPAGE,Drop-off,
1993,308,5,2023-01-16,Checkout,Drop-off,
1994,452,36,2024-05-05,Homepage,View,389.2
1995,387,25,2024-01-26,Checkout,Drop-off,
1996,81,44,2023-11-08,HOMEPAGE,View,429.6
1997,61,40,2024-09-25,Purchase,Purchase,168.3
1998,365,11,2023-05-07,Homepage,View,319.1
1999,318,19,2024-10-30,PRODUCTPAGE,View,362.7
2000,80,4,2024-10-19,Homepage,Click,243.9
2001,53,19,2023-10-03,productpage,AddToCart,98.9
2002,148,24,2024-04-30,ProductPage,AddToCart,261.8
2003,492,4,2023-09-09,PRODUCTPAGE,Drop-off,
2004,321,43,2023-04-15,Checkout,AddToCart,244.1
2005,295,18,2024-02-05,ProductPage,DROP-OFF,
2006,428,16,2023-06-15,Purchase,Purchase,295.5
2007,50,31,2024-05-19,ProductPage,view,94.1
2008,418,50,2023-09-22,Checkout,PURCHASE,396.5
2009,254,11,2024-09-10,Purchase,Purchase,543.4
2010,129,12,2024-11-06,CHECKOUT,Purchase,316.8
2011,34,33,2024-05-20,ProductPage,click,577.5
2012,426,43,2023-08-06,Checkout,drop-off,
2013,330,8,2023-11-30,Checkout,AddToCart,29.9
2014,212,42,2024-06-08,ProductPage,view,124.7
2015,224,17,2023-12-23,PRODUCTPAGE,View,103.3
2016,203,7,2023-12-29,ProductPage,Drop-off,
2017,352,14,2024-12-31,purchase,purchase,161.2
2018,211,14,2023-02-13,ProductPage,Click,353.1
2019,337,47,2023-06-03,purchase,Purchase,573.6
2020,151,43,2024-06-30,Purchase,Purchase,194.6
2021,311,25,2023-06-10,ProductPage,Click,248.5
2022,327,47,2023-06-28,PURCHASE,PURCHASE,227.2
2023,53,34,2024-10-06,ProductPage,ADDTOCART,208.7
2024,122,29,2024-02-02,Homepage,DROP-OFF,
2025,472,11,2023-04-15,ProductPage,View,539.3
2026,313,41,2024-03-18,Homepage,View,511.5
2027,380,32,2024-11-14,ProductPage,drop-off,
2028,326,2,2024-06-08,checkout,AddToCart,104.8
2029,158,46,2023-11-19,Homepage,VIEW,229.2
2030,462,29,2023-10-28,ProductPage,View,415.2
2031,449,1,2023-01-04,Purchase,Purchase,406.7
2032,444,6,2024-07-31,productpage,CLICK,526.0
2033,142,17,2024-10-17,checkout,PURCHASE,59.0
2034,86,13,2024-09-27,purchase,purchase,49.5
2035,328,7,2023-11-03,ProductPage,ADDTOCART,296.2
2036,491,15,2024-08-01,Purchase,Purchase,528.3
2037,133,37,2023-10-09,Homepage,Click,140.4
2038,399,28,2024-11-16,Homepage,View,204.1
2039,51,15,2023-09-10,Homepage,Drop-off,
2040,94,29,2023-11-18,Checkout,Drop-off,
2041,40,20,2024-09-10,HOMEPAGE,Drop-off,
2042,35,37,2024-08-21,Checkout,DROP-OFF,
2043,247,50,2024-02-09,Checkout,purchase,16.2
2044,343,38,2024-09-01,CHECKOUT,DROP-OFF,
2045,436,46,2023-11-08,Purchase,Purchase,270.7
2046,434,16,2023-07-01,Homepage,View,459.7
2047,15,46,2024-12-18,Checkout,Drop-off,
2048,452,21,2024-05-31,Purchase,Purchase,418.6
2049,374,19,2024-09-02,HOMEPAGE,DROP-OFF,
2050,101,38,2024-03-29,Purchase,Purchase,227.3
2051,441,27,2024-02-05,ProductPage,Drop-off,
2052,280,17,2024-09-19,PURCHASE,Purchase,265.1
2053,126,47,2024-01-23,Checkout,DROP-OFF,
2054,377,26,2023-11-18,Homepage,VIEW,306.4
2055,12,45,2024-08-31,PRODUCTPAGE,View,529.9
2056,115,17,2024-09-14,checkout,Drop-off,
2057,245,43,2024-05-16,checkout,Purchase,165.6
2058,97,50,2024-09-19,ProductPage,Drop-off,
